Subject,Session,Age,Speaker,Child.Gender,SES,Length,Utterances,Utterances.with.Letters,Letter.name,Letter.shape,Letter.sound,Spelling,Child.name,Other.name,Names,Letter.Teaching,Not.Letter.Teaching,Age.KG1,WJ.KG1,EL.KG1,SM.KG1,Age.KG3,WJ.KG3,EL.KG3,SM.KG3,KG3.PropCorr,KG3.distMean
75,10,4.22,1,0,1.5039,90,2757,67,62,1,1,11,6,0,6,34,28,510,101,9,5,607,108,10,11,0.4,1.6
75,11,4.52,1,0,1.5039,90,5033,48,48,12,0,11,6,1,7,41,3,510,101,9,5,607,108,10,11,0.4,1.6
75,12,4.85,1,0,1.5039,90,2735,149,149,0,0,17,2,0,2,149,0,510,101,9,5,607,108,10,11,0.4,1.6
77,1,1.18,1,1,-2.28741,89.01,19,0,0,0,0,0,0,0,0,0,0,510,95,6,9,608,77,10,8,0.1,2.76
77,2,1.51,1,1,-2.28741,87.2,36,3,0,0,0,0,0,0,0,0,0,510,95,6,9,608,77,10,8,0.1,2.76
77,3,1.84,1,1,-2.28741,83.27,135,0,0,0,0,0,0,0,0,0,0,510,95,6,9,608,77,10,8,0.1,2.76
77,4,2.21,1,1,-2.28741,88.47,295,1,0,0,0,0,0,0,0,0,0,510,95,6,9,608,77,10,8,0.1,2.76
77,5,2.49,1,1,-2.28741,90,674,0,0,0,0,0,0,0,0,0,0,510,95,6,9,608,77,10,8,0.1,2.76
77,6,2.81,1,1,-2.28741,52.65,895,0,0,0,0,0,0,0,0,0,0,510,95,6,9,608,77,10,8,0.1,2.76
77,7,3.19,1,1,-2.28741,75,1543,40,39,0,0,0,0,0,0,39,0,510,95,6,9,608,77,10,8,0.1,2.76
77,8,3.5,1,1,-2.28741,90,359,0,0,0,0,0,0,0,0,0,0,510,95,6,9,608,77,10,8,0.1,2.76
77,9,3.81,1,1,-2.28741,89.45,921,4,0,0,0,0,0,0,0,0,0,510,95,6,9,608,77,10,8,0.1,2.76
77,10,4.2,1,1,-2.28741,90,2338,1,1,0,0,0,0,0,0,1,0,510,95,6,9,608,77,10,8,0.1,2.76
77,11,4.55,1,1,-2.28741,89,1051,1,0,0,0,0,0,0,0,0,0,510,95,6,9,608,77,10,8,0.1,2.76
77,12,4.86,1,1,-2.28741,90,2134,0,0,0,0,0,0,0,0,0,0,510,95,6,9,608,77,10,8,0.1,2.76
78,1,1.2,1,0,0.09277,90.06,1,0,0,0,0,0,0,0,0,0,0,601,108,9,9,609,98,7,8,0.2,3.14
78,2,1.52,1,0,0.09277,88.46,11,0,0,0,0,0,0,0,0,0,0,601,108,9,9,609,98,7,8,0.2,3.14
78,3,1.87,1,0,0.09277,90,13,0,0,0,0,0,0,0,0,0,0,601,108,9,9,609,98,7,8,0.2,3.14
78,4,2.17,1,0,0.09277,89,4,0,0,0,0,0,0,0,0,0,0,601,108,9,9,609,98,7,8,0.2,3.14
78,5,2.5,1,0,0.09277,89.57,128,0,0,0,0,0,0,0,0,0,0,601,108,9,9,609,98,7,8,0.2,3.14
78,6,2.84,1,0,0.09277,89.53,268,0,0,0,0,0,0,0,0,0,0,601,108,9,9,609,98,7,8,0.2,3.14
78,7,3.19,1,0,0.09277,89.01,643,0,0,0,0,0,0,0,0,0,0,601,108,9,9,609,98,7,8,0.2,3.14
78,8,3.59,1,0,0.09277,89.57,920,0,0,0,0,0,0,0,0,0,0,601,108,9,9,609,98,7,8,0.2,3.14
78,9,3.86,1,0,0.09277,90,867,0,0,0,0,0,0,0,0,0,0,601,108,9,9,609,98,7,8,0.2,3.14
78,10,4.24,1,0,0.09277,90,824,0,0,0,0,0,0,0,0,0,0,601,108,9,9,609,98,7,8,0.2,3.14
78,11,4.51,1,0,0.09277,89,593,0,0,0,0,0,0,0,0,0,0,601,108,9,9,609,98,7,8,0.2,3.14
78,12,4.92,1,0,0.09277,88,980,0,0,0,0,0,0,0,0,0,0,601,108,9,9,609,98,7,8,0.2,3.14
79,1,1.19,1,0,0.68353,88.29,21,0,0,0,0,0,0,0,0,0,0,511,112,12,11,607,125,15,11,0.7,0.44
79,2,1.53,1,0,0.68353,62.11,115,0,0,0,0,0,0,0,0,0,0,511,112,12,11,607,125,15,11,0.7,0.44
79,4,2.18,1,0,0.68353,90,2233,0,0,0,0,0,0,0,0,0,0,511,112,12,11,607,125,15,11,0.7,0.44
79,5,2.5,1,0,0.68353,89.54,2298,0,0,0,0,0,0,0,0,0,0,511,112,12,11,607,125,15,11,0.7,0.44
79,6,2.8,1,0,0.68353,91.34,2971,0,0,0,0,0,0,0,0,0,0,511,112,12,11,607,125,15,11,0.7,0.44
79,7,3.3,1,0,0.68353,89.55,2577,26,26,0,0,0,0,0,0,17,9,511,112,12,11,607,125,15,11,0.7,0.44
79,8,3.49,1,0,0.68353,89.37,2485,10,7,0,1,5,3,2,5,0,0,511,112,12,11,607,125,15,11,0.7,0.44
79,9,3.86,1,0,0.68353,90,2747,4,4,0,0,0,0,0,0,0,4,511,112,12,11,607,125,15,11,0.7,0.44
79,10,4.2,1,0,0.68353,90,2868,0,0,0,0,0,0,0,0,0,0,511,112,12,11,607,125,15,11,0.7,0.44
79,11,4.52,1,0,0.68353,61,1986,25,14,0,3,9,0,0,0,13,0,511,112,12,11,607,125,15,11,0.7,0.44
79,12,4.85,1,0,0.68353,95,2321,4,0,0,0,0,0,0,0,0,0,511,112,12,11,607,125,15,11,0.7,0.44
80,1,1.2,1,0,-1.13778,89.15,40,0,0,0,0,0,0,0,0,0,0,509,123,6,9,607,97,9,11,0.2,2.34
80,2,1.55,1,0,-1.13778,87.22,105,0,0,0,0,0,0,0,0,0,0,509,123,6,9,607,97,9,11,0.2,2.34
80,3,1.81,1,0,-1.13778,89.52,399,0,0,0,0,0,0,0,0,0,0,509,123,6,9,607,97,9,11,0.2,2.34
80,4,2.19,1,0,-1.13778,89.54,162,0,0,0,0,0,0,0,0,0,0,509,123,6,9,607,97,9,11,0.2,2.34
80,5,2.49,1,0,-1.13778,90.04,588,0,0,0,0,0,0,0,0,0,0,509,123,6,9,607,97,9,11,0.2,2.34
80,6,2.87,1,0,-1.13778,90.11,448,3,3,0,0,0,0,0,0,0,3,509,123,6,9,607,97,9,11,0.2,2.34
80,7,3.24,1,0,-1.13778,90.01,1323,9,9,0,0,0,0,0,0,7,2,509,123,6,9,607,97,9,11,0.2,2.34
80,8,3.63,1,0,-1.13778,90,1272,1,1,0,0,0,0,0,0,0,1,509,123,6,9,607,97,9,11,0.2,2.34
80,9,3.92,1,0,-1.13778,90,2417,0,0,0,0,0,0,0,0,0,0,509,123,6,9,607,97,9,11,0.2,2.34
80,10,4.22,1,0,-1.13778,90,2850,2,2,0,0,0,0,0,0,2,0,509,123,6,9,607,97,9,11,0.2,2.34
80,11,4.52,1,0,-1.13778,80,396,1,1,0,0,1,1,0,1,1,0,509,123,6,9,607,97,9,11,0.2,2.34
80,12,4.98,1,0,-1.13778,90,842,0,0,0,0,0,0,0,0,0,0,509,123,6,9,607,97,9,11,0.2,2.34
81,1,1.2,1,1,-1.54796,87.14,16,0,0,0,0,0,0,0,0,0,0,509,109,10,9,606,117,11,9,0.4,1.22
81,2,1.47,1,1,-1.54796,90.19,72,0,0,0,0,0,0,0,0,0,0,509,109,10,9,606,117,11,9,0.4,1.22
81,3,1.81,1,1,-1.54796,89.51,217,0,0,0,0,0,0,0,0,0,0,509,109,10,9,606,117,11,9,0.4,1.22
81,5,2.49,1,1,-1.54796,90.01,1125,5,5,0,0,0,0,0,0,4,1,509,109,10,9,606,117,11,9,0.4,1.22
81,6,2.84,1,1,-1.54796,90.03,776,0,0,0,0,0,0,0,0,0,0,509,109,10,9,606,117,11,9,0.4,1.22
81,7,3.17,1,1,-1.54796,90,1174,0,0,0,0,0,0,0,0,0,0,509,109,10,9,606,117,11,9,0.4,1.22
81,8,3.51,1,1,-1.54796,90,1989,11,11,0,0,0,0,0,0,0,0,509,109,10,9,606,117,11,9,0.4,1.22
81,9,3.83,1,1,-1.54796,90,1264,12,12,0,2,0,0,0,0,12,0,509,109,10,9,606,117,11,9,0.4,1.22
81,10,4.19,1,1,-1.54796,90,1559,0,0,0,0,0,0,0,0,0,0,509,109,10,9,606,117,11,9,0.4,1.22
81,11,4.56,1,1,-1.54796,90,954,0,0,0,0,0,0,0,0,0,0,509,109,10,9,606,117,11,9,0.4,1.22
81,12,4.8,1,1,-1.54796,89,976,0,0,0,0,0,0,0,0,0,0,509,109,10,9,606,117,11,9,0.4,1.22
82,1,1.13,1,1,-1.46704,88.5,151,0,0,0,0,0,0,0,0,0,0,511,110,8,12,608,125,10,10,0.8,0.24
82,2,1.48,1,1,-1.46704,89.51,239,0,0,0,0,0,0,0,0,0,0,511,110,8,12,608,125,10,10,0.8,0.24
82,3,1.82,1,1,-1.46704,90.05,846,0,0,0,0,0,0,0,0,0,0,511,110,8,12,608,125,10,10,0.8,0.24
82,4,2.17,1,1,-1.46704,90.02,1519,3,2,0,0,0,0,0,0,1,1,511,110,8,12,608,125,10,10,0.8,0.24
82,5,2.63,1,1,-1.46704,90.01,2163,0,0,0,0,0,0,0,0,0,0,511,110,8,12,608,125,10,10,0.8,0.24
82,6,2.89,1,1,-1.46704,90,2326,10,10,0,0,6,1,4,5,10,0,511,110,8,12,608,125,10,10,0.8,0.24
82,7,3.15,1,1,-1.46704,90.05,2972,19,19,0,0,3,0,1,1,19,0,511,110,8,12,608,125,10,10,0.8,0.24
82,8,3.52,1,1,-1.46704,89.58,2038,62,62,0,0,5,0,5,5,62,0,511,110,8,12,608,125,10,10,0.8,0.24
82,9,3.81,1,1,-1.46704,90,2499,1,0,0,0,0,0,0,0,0,0,511,110,8,12,608,125,10,10,0.8,0.24
82,10,4.16,1,1,-1.46704,65,1459,1,0,0,0,1,0,1,1,0,0,511,110,8,12,608,125,10,10,0.8,0.24
82,11,4.48,1,1,-1.46704,90,1476,0,0,0,0,0,0,0,0,0,0,511,110,8,12,608,125,10,10,0.8,0.24
82,12,4.8,1,1,-1.46704,90,3087,70,51,21,0,29,10,0,10,39,12,511,110,8,12,608,125,10,10,0.8,0.24
84,1,1.19,1,0,0.27334,87.2,36,0,0,0,0,0,0,0,0,0,0,600,109,11,7,608,92,10,11,0.1,2.22
84,2,1.49,1,0,0.27334,90.56,28,0,0,0,0,0,0,0,0,0,0,600,109,11,7,608,92,10,11,0.1,2.22
84,3,1.87,1,0,0.27334,90.04,107,0,0,0,0,0,0,0,0,0,0,600,109,11,7,608,92,10,11,0.1,2.22
84,4,2.18,1,0,0.27334,89.57,213,0,0,0,0,0,0,0,0,0,0,600,109,11,7,608,92,10,11,0.1,2.22
84,5,2.51,1,0,0.27334,74.56,315,0,0,0,0,0,0,0,0,0,0,600,109,11,7,608,92,10,11,0.1,2.22
84,6,2.84,1,0,0.27334,89.56,1497,0,0,0,0,0,0,0,0,0,0,600,109,11,7,608,92,10,11,0.1,2.22
84,7,3.2,1,0,0.27334,90,1428,1,0,0,0,0,0,0,0,0,0,600,109,11,7,608,92,10,11,0.1,2.22
84,8,3.5,1,0,0.27334,90,1770,3,3,0,0,0,0,0,0,3,0,600,109,11,7,608,92,10,11,0.1,2.22
84,9,3.81,1,0,0.27334,90,1990,4,1,0,0,0,0,0,0,0,1,600,109,11,7,608,92,10,11,0.1,2.22
84,10,4.17,1,0,0.27334,90,3126,0,0,0,0,0,0,0,0,0,0,600,109,11,7,608,92,10,11,0.1,2.22
84,11,4.5,1,0,0.27334,90,2434,5,4,0,0,0,0,0,0,0,4,600,109,11,7,608,92,10,11,0.1,2.22
84,12,4.83,1,0,0.27334,87,2112,11,11,2,0,3,3,0,3,7,4,600,109,11,7,608,92,10,11,0.1,2.22
85,1,1.15,1,0,-1.13778,87.29,17,0,0,0,0,0,0,0,0,0,0,509,98,7,10,606,93,10,10,0.1,5
85,2,1.53,1,0,-1.13778,89.5,145,0,0,0,0,0,0,0,0,0,0,509,98,7,10,606,93,10,10,0.1,5
85,3,1.86,1,0,-1.13778,88,467,6,3,0,0,0,0,0,0,2,1,509,98,7,10,606,93,10,10,0.1,5
85,4,2.17,1,0,-1.13778,89.56,781,1,0,0,0,0,0,0,0,0,0,509,98,7,10,606,93,10,10,0.1,5
85,5,2.49,1,0,-1.13778,89.35,905,20,12,5,0,1,0,0,0,12,0,509,98,7,10,606,93,10,10,0.1,5
85,6,2.84,1,0,-1.13778,89.58,1271,1,0,0,0,0,0,0,0,0,0,509,98,7,10,606,93,10,10,0.1,5
85,7,3.2,1,0,-1.13778,89.56,1042,0,0,0,0,0,0,0,0,0,0,509,98,7,10,606,93,10,10,0.1,5
85,8,3.5,1,0,-1.13778,89.54,1247,0,0,0,0,0,0,0,0,0,0,509,98,7,10,606,93,10,10,0.1,5
85,9,3.86,1,0,-1.13778,89.56,740,13,13,0,0,7,2,4,6,13,0,509,98,7,10,606,93,10,10,0.1,5
85,10,4.21,1,0,-1.13778,90,2343,1,1,0,0,0,0,0,0,0,0,509,98,7,10,606,93,10,10,0.1,5
85,11,4.52,1,0,-1.13778,90,1747,30,25,7,1,3,2,1,3,22,3,509,98,7,10,606,93,10,10,0.1,5
85,12,4.89,1,0,-1.13778,90,2398,0,0,0,0,0,0,0,0,0,0,509,98,7,10,606,93,10,10,0.1,5
87,1,1.18,1,0,-0.23649,83.06,0,0,0,0,0,0,0,0,0,0,0,601,102,8,9,608,102,10,11,0.3,1.7
87,2,1.45,1,0,-0.23649,89.07,31,0,0,0,0,0,0,0,0,0,0,601,102,8,9,608,102,10,11,0.3,1.7
87,4,2.16,1,0,-0.23649,89.51,266,0,0,0,0,0,0,0,0,0,0,601,102,8,9,608,102,10,11,0.3,1.7
87,5,2.52,1,0,-0.23649,60.03,699,8,0,0,0,0,0,0,0,0,0,601,102,8,9,608,102,10,11,0.3,1.7
87,6,2.9,1,0,-0.23649,89.47,844,0,0,0,0,0,0,0,0,0,0,601,102,8,9,608,102,10,11,0.3,1.7
87,7,3.15,1,0,-0.23649,90,940,1,0,0,0,0,0,0,0,0,0,601,102,8,9,608,102,10,11,0.3,1.7
87,8,3.47,1,0,-0.23649,90,1780,6,6,0,0,0,0,0,0,6,0,601,102,8,9,608,102,10,11,0.3,1.7
87,9,3.81,1,0,-0.23649,88.19,1697,0,0,0,0,0,0,0,0,0,0,601,102,8,9,608,102,10,11,0.3,1.7
87,10,4.14,1,0,-0.23649,90,998,3,3,1,0,0,0,0,0,0,0,601,102,8,9,608,102,10,11,0.3,1.7
87,11,4.52,1,0,-0.23649,90,667,5,1,0,0,4,0,0,0,0,1,601,102,8,9,608,102,10,11,0.3,1.7
87,12,4.86,1,0,-0.23649,90,1876,1,0,1,0,0,0,0,0,0,0,601,102,8,9,608,102,10,11,0.3,1.7
88,1,1.17,1,0,1.26871,89.03,29,0,0,0,0,0,0,0,0,0,0,511,105,8,9,NA,NA,NA,NA,NA,NA
88,2,1.52,1,0,1.26871,89.19,182,0,0,0,0,0,0,0,0,0,0,511,105,8,9,NA,NA,NA,NA,NA,NA
88,3,1.86,1,0,1.26871,90,324,0,0,0,0,0,0,0,0,0,0,511,105,8,9,NA,NA,NA,NA,NA,NA
88,4,2.19,1,0,1.26871,89.57,1130,0,0,0,0,0,0,0,0,0,0,511,105,8,9,NA,NA,NA,NA,NA,NA
88,5,2.51,1,0,1.26871,89.55,1151,3,2,0,0,0,0,0,0,0,2,511,105,8,9,NA,NA,NA,NA,NA,NA
88,6,2.84,1,0,1.26871,89.57,1675,0,0,0,0,0,0,0,0,0,0,511,105,8,9,NA,NA,NA,NA,NA,NA
88,7,3.17,1,0,1.26871,89.59,2229,1,0,0,0,0,0,0,0,0,0,511,105,8,9,NA,NA,NA,NA,NA,NA
88,8,3.52,1,0,1.26871,88.53,1533,15,5,0,0,7,7,0,7,5,0,511,105,8,9,NA,NA,NA,NA,NA,NA
88,9,3.87,1,0,1.26871,90,602,0,0,0,0,0,0,0,0,0,0,511,105,8,9,NA,NA,NA,NA,NA,NA
88,10,4.17,1,0,1.26871,90,713,0,0,0,0,0,0,0,0,0,0,511,105,8,9,NA,NA,NA,NA,NA,NA
88,11,4.51,1,0,1.26871,90,1304,7,1,3,0,4,0,1,1,0,1,511,105,8,9,NA,NA,NA,NA,NA,NA
88,12,4.84,1,0,1.26871,90,1056,2,2,0,0,1,0,0,0,0,2,511,105,8,9,NA,NA,NA,NA,NA,NA
89,1,1.18,1,0,-0.39833,85.3,7,0,0,0,0,0,0,0,0,0,0,504,106,10,11,507,102,12,12,0.6,2.4
89,2,1.55,1,0,-0.39833,87.15,145,0,0,0,0,0,0,0,0,0,0,504,106,10,11,507,102,12,12,0.6,2.4
89,3,1.86,1,0,-0.39833,90.27,1120,8,0,0,0,0,0,0,0,0,0,504,106,10,11,507,102,12,12,0.6,2.4
89,4,2.18,1,0,-0.39833,89.05,2010,0,0,0,0,0,0,0,0,0,0,504,106,10,11,507,102,12,12,0.6,2.4
89,5,2.55,1,0,-0.39833,89.58,1210,1,0,0,0,0,0,0,0,0,0,504,106,10,11,507,102,12,12,0.6,2.4
89,6,2.95,1,0,-0.39833,70,1336,0,0,0,0,0,0,0,0,0,0,504,106,10,11,507,102,12,12,0.6,2.4
89,7,3.22,1,0,-0.39833,90.03,1417,5,5,0,0,2,0,0,0,5,0,504,106,10,11,507,102,12,12,0.6,2.4
89,8,3.52,1,0,-0.39833,90.03,1929,22,22,21,0,14,8,6,14,22,0,504,106,10,11,507,102,12,12,0.6,2.4
89,9,3.9,1,0,-0.39833,90,2244,0,0,0,0,0,0,0,0,0,0,504,106,10,11,507,102,12,12,0.6,2.4
89,10,4.23,1,0,-0.39833,90,1745,174,174,0,0,6,0,0,0,174,0,504,106,10,11,507,102,12,12,0.6,2.4
89,12,4.9,1,0,-0.39833,90,1922,0,0,0,0,0,0,0,0,0,0,504,106,10,11,507,102,12,12,0.6,2.4
92,1,1.14,1,0,0.68353,89,11,0,0,0,0,0,0,0,0,0,0,511,106,11,13,607,116,11,10,0.5,1.28
92,2,1.48,1,0,0.68353,89.14,492,41,40,0,0,0,0,0,0,40,0,511,106,11,13,607,116,11,10,0.5,1.28
92,3,1.88,1,0,0.68353,89.07,778,0,0,0,0,0,0,0,0,0,0,511,106,11,13,607,116,11,10,0.5,1.28
92,4,2.16,1,0,0.68353,90,1827,28,21,0,0,4,0,0,0,21,0,511,106,11,13,607,116,11,10,0.5,1.28
92,5,2.49,1,0,0.68353,90,2211,51,51,0,0,23,0,0,0,32,19,511,106,11,13,607,116,11,10,0.5,1.28
92,6,2.84,1,0,0.68353,90.02,2857,0,0,0,0,0,0,0,0,0,0,511,106,11,13,607,116,11,10,0.5,1.28
92,7,3.14,1,0,0.68353,90.01,2448,0,0,0,0,0,0,0,0,0,0,511,106,11,13,607,116,11,10,0.5,1.28
92,8,3.5,1,0,0.68353,89.56,3717,0,0,0,0,0,0,0,0,0,0,511,106,11,13,607,116,11,10,0.5,1.28
92,9,3.81,1,0,0.68353,90,3849,24,0,1,0,15,15,0,15,0,0,511,106,11,13,607,116,11,10,0.5,1.28
92,10,4.24,1,0,0.68353,90,4113,50,0,0,12,47,1,5,6,0,0,511,106,11,13,607,116,11,10,0.5,1.28
92,11,4.48,1,0,0.68353,90,4503,0,0,0,0,0,0,0,0,0,0,511,106,11,13,607,116,11,10,0.5,1.28
92,12,4.86,1,0,0.68353,90,2811,0,0,0,0,0,0,0,0,0,0,511,106,11,13,607,116,11,10,0.5,1.28
100,1,1.21,1,0,0.44834,89.48,131,0,0,0,0,0,0,0,0,0,0,600,103,8,10,609,104,10,12,0.1,1.9
100,2,1.51,1,0,0.44834,89.33,457,0,0,0,0,0,0,0,0,0,0,600,103,8,10,609,104,10,12,0.1,1.9
100,3,1.87,1,0,0.44834,90.36,1035,0,0,0,0,0,0,0,0,0,0,600,103,8,10,609,104,10,12,0.1,1.9
100,4,2.21,1,0,0.44834,90,1341,0,0,0,0,0,0,0,0,0,0,600,103,8,10,609,104,10,12,0.1,1.9
100,5,2.54,1,0,0.44834,90.02,2155,3,3,0,0,0,0,0,0,2,1,600,103,8,10,609,104,10,12,0.1,1.9
100,6,2.86,1,0,0.44834,89.36,1427,0,0,0,0,0,0,0,0,0,0,600,103,8,10,609,104,10,12,0.1,1.9
100,7,3.19,1,0,0.44834,83.18,2783,0,0,0,0,0,0,0,0,0,0,600,103,8,10,609,104,10,12,0.1,1.9
100,8,3.51,1,0,0.44834,89.58,3017,3,3,0,0,0,0,0,0,3,0,600,103,8,10,609,104,10,12,0.1,1.9
100,9,3.84,1,0,0.44834,90,2955,0,0,0,0,0,0,0,0,0,0,600,103,8,10,609,104,10,12,0.1,1.9
100,10,4.16,1,0,0.44834,90,2255,9,7,0,0,6,0,6,6,7,0,600,103,8,10,609,104,10,12,0.1,1.9
100,11,4.55,1,0,0.44834,90,3377,1,0,0,0,0,0,0,0,0,0,600,103,8,10,609,104,10,12,0.1,1.9
100,12,4.8,1,0,0.44834,84,2904,0,0,0,0,0,0,0,0,0,0,600,103,8,10,609,104,10,12,0.1,1.9
102,1,1.2,1,0,-1.05686,89.06,1,0,0,0,0,0,0,0,0,0,0,601,118,11,12,NA,NA,NA,NA,NA,NA
102,2,1.5,1,0,-1.05686,83.54,205,0,0,0,0,0,0,0,0,0,0,601,118,11,12,NA,NA,NA,NA,NA,NA
102,3,1.86,1,0,-1.05686,90,139,0,0,0,0,0,0,0,0,0,0,601,118,11,12,NA,NA,NA,NA,NA,NA
102,4,2.19,1,0,-1.05686,90,365,10,10,0,0,0,0,0,0,10,0,601,118,11,12,NA,NA,NA,NA,NA,NA
102,5,2.51,1,0,-1.05686,90.01,1111,0,0,0,0,0,0,0,0,0,0,601,118,11,12,NA,NA,NA,NA,NA,NA
102,6,2.85,1,0,-1.05686,89.59,1253,0,0,0,0,0,0,0,0,0,0,601,118,11,12,NA,NA,NA,NA,NA,NA
102,7,3.18,1,0,-1.05686,90.02,1335,4,4,0,0,4,0,0,0,0,4,601,118,11,12,NA,NA,NA,NA,NA,NA
102,8,3.54,1,0,-1.05686,89.46,2154,0,0,0,0,0,0,0,0,0,0,601,118,11,12,NA,NA,NA,NA,NA,NA
102,9,3.8,1,0,-1.05686,90.14,1929,0,0,0,0,0,0,0,0,0,0,601,118,11,12,NA,NA,NA,NA,NA,NA
102,10,4.16,1,0,-1.05686,90,2195,0,0,0,0,0,0,0,0,0,0,601,118,11,12,NA,NA,NA,NA,NA,NA
102,11,4.46,1,0,-1.05686,90,1829,28,3,0,1,1,0,0,0,2,1,601,118,11,12,NA,NA,NA,NA,NA,NA
102,12,4.81,1,0,-1.05686,90,1381,3,2,1,0,2,0,2,2,0,2,601,118,11,12,NA,NA,NA,NA,NA,NA
103,1,1.17,1,1,-0.02203,89.26,165,1,1,0,0,0,0,0,0,1,0,509,119,10,11,606,124,11,10,0.5,0.64
103,2,1.49,1,1,-0.02203,88.18,563,0,0,0,0,0,0,0,0,0,0,509,119,10,11,606,124,11,10,0.5,0.64
103,3,1.84,1,1,-0.02203,89.46,1073,0,0,0,0,0,0,0,0,0,0,509,119,10,11,606,124,11,10,0.5,0.64
103,4,2.18,1,1,-0.02203,89.55,2340,0,0,0,0,0,0,0,0,0,0,509,119,10,11,606,124,11,10,0.5,0.64
103,5,2.49,1,1,-0.02203,89.27,2254,0,0,0,0,0,0,0,0,0,0,509,119,10,11,606,124,11,10,0.5,0.64
103,6,2.85,1,1,-0.02203,89.56,2382,0,0,0,0,0,0,0,0,0,0,509,119,10,11,606,124,11,10,0.5,0.64
103,7,3.21,1,1,-0.02203,90,2305,1,1,0,0,1,0,0,0,0,1,509,119,10,11,606,124,11,10,0.5,0.64
103,8,3.5,1,1,-0.02203,91.03,1860,0,0,0,0,0,0,0,0,0,0,509,119,10,11,606,124,11,10,0.5,0.64
103,9,3.85,1,1,-0.02203,89.34,1978,0,0,0,0,0,0,0,0,0,0,509,119,10,11,606,124,11,10,0.5,0.64
103,10,4.17,1,1,-0.02203,93,2886,0,0,0,0,0,0,0,0,0,0,509,119,10,11,606,124,11,10,0.5,0.64
103,11,4.48,1,1,-0.02203,90,995,0,0,0,0,0,0,0,0,0,0,509,119,10,11,606,124,11,10,0.5,0.64
103,12,4.86,1,1,-0.02203,90,2794,14,14,0,0,9,0,0,0,14,0,509,119,10,11,606,124,11,10,0.5,0.64
105,1,1.17,1,1,-0.02203,86.2,21,0,0,0,0,0,0,0,0,0,0,600,113,11,9,609,108,10,10,0.3,1
105,2,1.48,1,1,-0.02203,90,340,0,0,0,0,0,0,0,0,0,0,600,113,11,9,609,108,10,10,0.3,1
105,3,1.84,1,1,-0.02203,90.01,477,6,0,0,0,2,0,2,2,0,0,600,113,11,9,609,108,10,10,0.3,1
105,4,2.17,1,1,-0.02203,89.59,710,0,0,0,0,0,0,0,0,0,0,600,113,11,9,609,108,10,10,0.3,1
105,5,2.49,1,1,-0.02203,89.54,1193,0,0,0,0,0,0,0,0,0,0,600,113,11,9,609,108,10,10,0.3,1
105,6,2.82,1,1,-0.02203,89.58,1557,0,0,0,0,0,0,0,0,0,0,600,113,11,9,609,108,10,10,0.3,1
105,7,3.19,1,1,-0.02203,89.28,1849,57,3,12,0,38,8,27,35,0,3,600,113,11,9,609,108,10,10,0.3,1
105,8,3.57,1,1,-0.02203,89.55,1208,0,0,0,0,0,0,0,0,0,0,600,113,11,9,609,108,10,10,0.3,1
105,9,3.86,1,1,-0.02203,89.54,1124,2,0,0,0,0,0,0,0,0,0,600,113,11,9,609,108,10,10,0.3,1
105,10,4.26,1,1,-0.02203,90,1649,5,5,0,1,3,0,3,3,5,0,600,113,11,9,609,108,10,10,0.3,1
105,11,4.54,1,1,-0.02203,90,904,6,6,0,0,6,0,0,0,0,6,600,113,11,9,609,108,10,10,0.3,1
105,12,4.95,1,1,-0.02203,90,2059,8,8,1,0,7,0,0,0,1,7,600,113,11,9,609,108,10,10,0.3,1
106,1,1.2,1,1,0.79834,86.31,62,0,0,0,0,0,0,0,0,0,0,500,121,8,12,508,117,12,11,0.3,1.56
106,2,1.51,1,1,0.79834,87.44,174,0,0,0,0,0,0,0,0,0,0,500,121,8,12,508,117,12,11,0.3,1.56
106,3,1.84,1,1,0.79834,90.01,453,0,0,0,0,0,0,0,0,0,0,500,121,8,12,508,117,12,11,0.3,1.56
106,5,2.52,1,1,0.79834,90.02,1149,0,0,0,0,0,0,0,0,0,0,500,121,8,12,508,117,12,11,0.3,1.56
106,6,2.85,1,1,0.79834,91.19,1250,0,0,0,0,0,0,0,0,0,0,500,121,8,12,508,117,12,11,0.3,1.56
106,7,3.17,1,1,0.79834,90.05,1136,2,2,0,0,0,0,0,0,2,0,500,121,8,12,508,117,12,11,0.3,1.56
106,8,3.52,1,1,0.79834,89.52,826,0,0,0,0,0,0,0,0,0,0,500,121,8,12,508,117,12,11,0.3,1.56
106,9,3.78,1,1,0.79834,90,903,0,0,0,0,0,0,0,0,0,0,500,121,8,12,508,117,12,11,0.3,1.56
106,10,4.22,1,1,0.79834,90,1711,2,0,0,2,0,0,0,0,0,0,500,121,8,12,508,117,12,11,0.3,1.56
106,11,4.55,1,1,0.79834,90,1921,2,1,0,0,1,0,1,1,1,0,500,121,8,12,508,117,12,11,0.3,1.56
106,12,4.88,1,1,0.79834,90,1193,0,0,0,0,0,0,0,0,0,0,500,121,8,12,508,117,12,11,0.3,1.56
108,1,1.18,1,1,-1.01361,89.21,33,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,607,99,6,8,0.2,1.64
108,2,1.51,1,1,-1.01361,89.44,86,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,607,99,6,8,0.2,1.64
108,3,1.83,1,1,-1.01361,90.06,819,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,607,99,6,8,0.2,1.64
